id,name,date,age,mins,played,G,NPG,maxG,maxNPG,G90,NPG90
8,Edinson Cavani,2018-04-22,31.184,39173,498,307,265,333,285,0.72,0.62
8,Edinson Cavani,2018-09-14,31.581,39696,504,314,269,333,285,0.72,0.62
8,Edinson Cavani,2018-10-20,31.68,40176,510,317,272,333,285,0.72,0.62
8,Edinson Cavani,2018-12-05,31.806,40600,516,322,276,333,285,0.72,0.62
8,Edinson Cavani,2019-01-19,31.929,41085,522,328,281,333,285,0.72,0.62
8,Edinson Cavani,2019-03-06,32.055,41422,528,333,285,333,285,0.72,0.62
8,Edinson Cavani,2019-04-27,32.197,41468,530,333,285,333,285,0.72,0.62
9,Alan Shearer,1988-03-26,17.618,44,1,0,0,341,276,0.53,0.43
9,Alan Shearer,1988-09-03,18.059,314,6,3,3,341,276,0.53,0.43
9,Alan Shearer,1989-03-25,18.615,808,12,3,3,341,276,0.53,0.43
9,Alan Shearer,1989-09-30,19.132,1258,18,3,3,341,276,0.53,0.43
9,Alan Shearer,1989-11-18,19.266,1754,24,4,4,341,276,0.53,0.43
9,Alan Shearer,1990-02-10,19.496,2158,30,5,5,341,276,0.53,0.43
9,Alan Shearer,1990-03-24,19.611,2698,36,6,6,341,276,0.53,0.43
9,Alan Shearer,1990-08-25,20.033,3008,42,6,6,341,276,0.53,0.43
9,Alan Shearer,1990-10-20,20.186,3502,48,7,7,341,276,0.53,0.43
9,Alan Shearer,1990-12-01,20.301,3998,54,7,7,341,276,0.53,0.43
9,Alan Shearer,1991-01-01,20.386,4494,60,7,7,341,276,0.53,0.43
9,Alan Shearer,1991-03-09,20.569,4990,66,7,7,341,276,0.53,0.43
9,Alan Shearer,1991-04-06,20.646,5530,72,9,9,341,276,0.53,0.43
9,Alan Shearer,1991-08-17,21.01,6070,78,11,11,341,276,0.53,0.43
9,Alan Shearer,1991-09-07,21.068,6610,84,14,14,341,276,0.53,0.43
9,Alan Shearer,1991-10-19,21.183,7150,90,15,15,341,276,0.53,0.43
9,Alan Shearer,1991-12-07,21.317,7690,96,18,17,341,276,0.53,0.43
9,Alan Shearer,1992-01-18,21.432,8230,102,20,19,341,276,0.53,0.43
9,Alan Shearer,1992-03-11,21.577,8770,108,20,19,341,276,0.53,0.43
9,Alan Shearer,1992-04-16,21.676,9310,114,22,20,341,276,0.53,0.43
9,Alan Shearer,1992-08-18,22.015,9850,120,26,24,341,276,0.53,0.43
9,Alan Shearer,1992-09-15,22.092,10383,126,31,28,341,276,0.53,0.43
9,Alan Shearer,1992-10-31,22.218,10923,132,35,32,341,276,0.53,0.43
9,Alan Shearer,1992-12-19,22.352,11420,138,37,34,341,276,0.53,0.43
9,Alan Shearer,1993-09-01,23.053,11611,144,40,37,341,276,0.53,0.43
9,Alan Shearer,1993-10-30,23.214,12096,150,47,44,341,276,0.53,0.43
9,Alan Shearer,1993-12-11,23.329,12570,156,54,50,341,276,0.53,0.43
9,Alan Shearer,1994-01-23,23.447,13110,162,62,58,341,276,0.53,0.43
9,Alan Shearer,1994-03-05,23.559,13640,168,64,59,341,276,0.53,0.43
9,Alan Shearer,1994-04-11,23.661,14180,174,69,63,341,276,0.53,0.43
9,Alan Shearer,1994-08-20,24.019,14720,180,71,65,341,276,0.53,0.43
9,Alan Shearer,1994-09-18,24.099,15260,186,74,67,341,276,0.53,0.43
9,Alan Shearer,1994-10-23,24.194,15800,192,78,69,341,276,0.53,0.43
9,Alan Shearer,1994-12-03,24.307,16339,198,85,74,341,276,0.53,0.43
9,Alan Shearer,1995-01-14,24.422,16872,204,91,78,341,276,0.53,0.43
9,Alan Shearer,1995-02-22,24.528,17412,210,97,82,341,276,0.53,0.43
9,Alan Shearer,1995-04-01,24.632,17952,216,102,86,341,276,0.53,0.43
9,Alan Shearer,1995-05-08,24.734,18492,222,104,88,341,276,0.53,0.43
9,Alan Shearer,1995-08-28,25.04,19032,228,108,91,341,276,0.53,0.43
9,Alan Shearer,1995-09-30,25.131,19572,234,112,95,341,276,0.53,0.43
9,Alan Shearer,1995-11-05,25.229,20112,240,115,98,341,276,0.53,0.43
9,Alan Shearer,1995-12-06,25.314,20652,246,122,103,341,276,0.53,0.43
9,Alan Shearer,1996-01-01,25.385,21192,252,125,106,341,276,0.53,0.43
9,Alan Shearer,1996-02-28,25.544,21732,258,130,111,341,276,0.53,0.43
9,Alan Shearer,1996-04-13,25.667,22272,264,135,115,341,276,0.53,0.43
9,Alan Shearer,1996-09-04,26.062,22812,270,139,118,341,276,0.53,0.43
9,Alan Shearer,1996-09-30,26.133,23352,276,142,120,341,276,0.53,0.43
9,Alan Shearer,1996-12-03,26.308,23892,282,147,125,341,276,0.53,0.43
9,Alan Shearer,1997-01-01,26.387,24432,288,153,131,341,276,0.53,0.43
9,Alan Shearer,1997-04-05,26.645,24972,294,159,136,341,276,0.53,0.43
9,Alan Shearer,1997-05-08,26.735,25504,300,162,139,341,276,0.53,0.43
9,Alan Shearer,1998-02-04,27.48,25911,306,166,143,341,276,0.53,0.43
9,Alan Shearer,1998-03-14,27.584,26451,312,167,144,341,276,0.53,0.43
9,Alan Shearer,1998-04-13,27.666,26991,318,170,147,341,276,0.53,0.43
9,Alan Shearer,1998-05-16,27.756,27531,324,170,147,341,276,0.53,0.43
9,Alan Shearer,1998-09-17,28.096,28071,330,173,149,341,276,0.53,0.43
9,Alan Shearer,1998-10-24,28.197,28611,336,177,152,341,276,0.53,0.43
9,Alan Shearer,1998-12-19,28.35,29081,342,178,153,341,276,0.53,0.43
9,Alan Shearer,1999-01-23,28.446,29621,348,180,155,341,276,0.53,0.43
9,Alan Shearer,1999-03-07,28.564,30161,354,184,159,341,276,0.53,0.43
9,Alan Shearer,1999-04-21,28.687,30716,360,189,160,341,276,0.53,0.43
9,Alan Shearer,1999-08-09,28.988,31236,366,191,161,341,276,0.53,0.43
9,Alan Shearer,1999-09-19,29.101,31704,372,197,164,341,276,0.53,0.43
9,Alan Shearer,1999-10-21,29.188,32227,378,203,170,341,276,0.53,0.43
9,Alan Shearer,1999-11-25,29.284,32767,384,205,171,341,276,0.53,0.43
9,Alan Shearer,1999-12-22,29.358,33307,390,207,172,341,276,0.53,0.43
9,Alan Shearer,2000-01-22,29.443,33847,396,210,175,341,276,0.53,0.43
9,Alan Shearer,2000-03-04,29.558,34387,402,215,180,341,276,0.53,0.43
9,Alan Shearer,2000-04-12,29.665,34927,408,217,182,341,276,0.53,0.43
9,Alan Shearer,2000-05-14,29.752,35467,414,221,185,341,276,0.53,0.43
9,Alan Shearer,2000-09-16,30.094,36007,420,222,185,341,276,0.53,0.43
9,Alan Shearer,2000-10-21,30.19,36547,426,224,187,341,276,0.53,0.43
9,Alan Shearer,2000-11-26,30.289,37087,432,228,190,341,276,0.53,0.43
9,Alan Shearer,2001-08-26,31.036,37552,438,228,190,341,276,0.53,0.43
9,Alan Shearer,2001-09-30,31.132,38110,444,230,191,341,276,0.53,0.43
9,Alan Shearer,2001-11-17,31.264,38650,450,232,193,341,276,0.53,0.43
9,Alan Shearer,2001-12-15,31.34,39187,456,235,195,341,276,0.53,0.43
9,Alan Shearer,2002-01-05,31.398,39727,462,241,199,341,276,0.53,0.43
9,Alan Shearer,2002-02-09,31.493,40267,468,247,203,341,276,0.53,0.43
9,Alan Shearer,2002-03-16,31.589,40807,474,248,204,341,276,0.53,0.43
9,Alan Shearer,2002-04-20,31.685,41330,480,251,207,341,276,0.53,0.43
9,Alan Shearer,2002-08-24,32.03,41870,486,256,212,341,276,0.53,0.43
9,Alan Shearer,2002-09-21,32.107,42399,492,259,215,341,276,0.53,0.43
9,Alan Shearer,2002-10-23,32.194,42939,498,263,218,341,276,0.53,0.43
9,Alan Shearer,2002-11-16,32.26,43479,504,264,218,341,276,0.53,0.43
9,Alan Shearer,2002-12-21,32.356,44019,510,267,221,341,276,0.53,0.43
9,Alan Shearer,2003-01-22,32.444,44559,516,272,225,341,276,0.53,0.43
9,Alan Shearer,2003-03-05,32.559,45089,522,276,228,341,276,0.53,0.43
9,Alan Shearer,2003-04-12,32.663,45625,528,279,230,341,276,0.53,0.43
9,Alan Shearer,2003-08-23,33.027,46085,534,283,233,341,276,0.53,0.43
9,Alan Shearer,2003-09-26,33.12,46655,540,286,234,341,276,0.53,0.43
9,Alan Shearer,2003-11-01,33.218,47127,546,290,236,341,276,0.53,0.43
9,Alan Shearer,2003-12-13,33.333,47667,552,296,241,341,276,0.53,0.43
9,Alan Shearer,2004-01-11,33.413,48207,558,297,242,341,276,0.53,0.43
9,Alan Shearer,2004-02-21,33.525,48730,564,298,242,341,276,0.53,0.43
9,Alan Shearer,2004-03-25,33.615,49270,570,304,248,341,276,0.53,0.43
9,Alan Shearer,2004-04-18,33.681,49810,576,307,251,341,276,0.53,0.43
9,Alan Shearer,2004-05-12,33.747,50350,582,308,252,341,276,0.53,0.43
9,Alan Shearer,2004-09-11,34.081,50810,588,310,253,341,276,0.53,0.43
9,Alan Shearer,2004-10-21,34.19,51350,594,315,257,341,276,0.53,0.43
9,Alan Shearer,2004-11-14,34.256,51902,600,318,259,341,276,0.53,0.43
9,Alan Shearer,2005-02-17,34.516,52413,606,322,262,341,276,0.53,0.43
9,Alan Shearer,2005-03-13,34.582,52902,612,324,263,341,276,0.53,0.43
9,Alan Shearer,2005-04-14,34.669,53398,618,327,266,341,276,0.53,0.43
9,Alan Shearer,2005-05-07,34.732,53832,624,327,266,341,276,0.53,0.43
9,Alan Shearer,2005-08-14,35.003,54354,630,329,268,341,276,0.53,0.43
9,Alan Shearer,2005-09-24,35.116,54864,636,330,269,341,276,0.53,0.43
9,Alan Shearer,2005-11-05,35.231,55338,642,332,271,341,276,0.53,0.43
9,Alan Shearer,2005-12-26,35.37,55878,648,334,272,341,276,0.53,0.43
9,Alan Shearer,2006-01-28,35.461,56418,654,335,273,341,276,0.53,0.43
9,Alan Shearer,2006-03-19,35.598,56958,660,337,275,341,276,0.53,0.43
9,Alan Shearer,2006-04-17,35.677,57479,666,341,276,341,276,0.53,0.43
10,Andy Cole,1990-12-29,19.206,44,1,0,0,233,232,0.53,0.52
10,Andy Cole,1993-08-25,21.862,415,6,1,1,233,232,0.53,0.52
10,Andy Cole,1993-10-02,21.966,955,12,8,8,233,232,0.53,0.52
10,Andy Cole,1993-11-24,22.111,1495,18,16,16,233,232,0.53,0.52
10,Andy Cole,1993-12-28,22.204,2035,24,19,19,233,232,0.53,0.52
10,Andy Cole,1994-03-05,22.387,2575,30,27,27,233,232,0.53,0.52
10,Andy Cole,1994-04-04,22.47,3115,36,31,31,233,232,0.53,0.52
10,Andy Cole,1994-05-07,22.56,3652,42,34,34,233,232,0.53,0.52
10,Andy Cole,1994-09-13,22.913,4171,48,40,40,233,232,0.53,0.52
10,Andy Cole,1994-10-15,23.001,4711,54,44,44,233,232,0.53,0.52
10,Andy Cole,1994-12-17,23.173,5251,60,47,47,233,232,0.53,0.52
10,Andy Cole,1995-02-04,23.307,5791,66,48,48,233,232,0.53,0.52
10,Andy Cole,1995-03-15,23.414,6331,72,54,54,233,232,0.53,0.52
10,Andy Cole,1995-05-01,23.543,6825,78,58,58,233,232,0.53,0.52
10,Andy Cole,1995-08-28,23.869,7279,84,60,60,233,232,0.53,0.52
10,Andy Cole,1995-10-28,24.036,7801,90,61,61,233,232,0.53,0.52
10,Andy Cole,1995-12-09,24.151,8326,96,62,62,233,232,0.53,0.52
10,Andy Cole,1996-01-13,24.246,8793,102,66,66,233,232,0.53,0.52
10,Andy Cole,1996-03-16,24.419,9319,108,68,68,233,232,0.53,0.52
10,Andy Cole,1996-04-13,24.496,9795,114,70,70,233,232,0.53,0.52
10,Andy Cole,1996-09-14,24.917,10041,120,71,71,233,232,0.53,0.52
10,Andy Cole,1997-01-12,25.246,10159,126,72,72,233,232,0.53,0.52
10,Andy Cole,1997-03-05,25.388,10561,132,76,76,233,232,0.53,0.52
10,Andy Cole,1997-04-19,25.511,10903,138,79,79,233,232,0.53,0.52
10,Andy Cole,1997-08-27,25.867,11379,144,79,79,233,232,0.53,0.52
10,Andy Cole,1997-10-14,25.999,11894,150,81,81,233,232,0.53,0.52
10,Andy Cole,1997-11-09,26.07,12340,156,90,90,233,232,0.53,0.52
10,Andy Cole,1997-12-15,26.168,12806,162,94,94,233,232,0.53,0.52
10,Andy Cole,1998-01-19,26.264,13346,168,98,98,233,232,0.53,0.52
10,Andy Cole,1998-02-25,26.366,13871,174,102,102,233,232,0.53,0.52
10,Andy Cole,1998-03-18,26.423,14385,180,102,102,233,232,0.53,0.52
10,Andy Cole,1998-05-04,26.552,14925,186,104,104,233,232,0.53,0.52
10,Andy Cole,1998-09-08,26.899,15355,192,106,106,233,232,0.53,0.52
10,Andy Cole,1998-10-31,27.044,15796,198,111,111,233,232,0.53,0.52
10,Andy Cole,1998-11-29,27.124,16275,204,114,114,233,232,0.53,0.52
10,Andy Cole,1998-12-29,27.206,16721,210,115,115,233,232,0.53,0.52
10,Andy Cole,1999-02-06,27.313,17255,216,122,122,233,232,0.53,0.52
10,Andy Cole,1999-03-07,27.392,17627,222,124,124,233,232,0.53,0.52
10,Andy Cole,1999-04-07,27.477,18129,228,126,126,233,232,0.53,0.52
10,Andy Cole,1999-05-12,27.573,18592,234,128,128,233,232,0.53,0.52
10,Andy Cole,1999-08-11,27.822,19048,240,130,130,233,232,0.53,0.52
10,Andy Cole,1999-09-14,27.915,19544,246,135,135,233,232,0.53,0.52
10,Andy Cole,1999-10-19,28.011,19950,252,139,139,233,232,0.53,0.52
10,Andy Cole,1999-11-20,28.099,20468,258,143,143,233,232,0.53,0.52
10,Andy Cole,2000-01-06,28.227,20814,264,144,144,233,232,0.53,0.52
10,Andy Cole,2000-02-20,28.35,21250,270,147,147,233,232,0.53,0.52
10,Andy Cole,2000-03-18,28.424,21689,276,149,149,233,232,0.53,0.52
10,Andy Cole,2000-04-22,28.52,22159,282,151,151,233,232,0.53,0.52
10,Andy Cole,2000-09-09,28.903,22516,288,154,154,233,232,0.53,0.52
10,Andy Cole,2000-10-24,29.027,23019,294,157,157,233,232,0.53,0.52
10,Andy Cole,2001-01-28,29.29,23405,300,160,160,233,232,0.53,0.52
10,Andy Cole,2001-03-07,29.394,23895,306,163,163,233,232,0.53,0.52
10,Andy Cole,2001-05-05,29.555,24352,312,164,164,233,232,0.53,0.52
10,Andy Cole,2001-09-15,29.919,24682,318,165,165,233,232,0.53,0.52
10,Andy Cole,2001-10-17,30.007,24989,324,169,169,233,232,0.53,0.52
10,Andy Cole,2002-01-08,30.234,25445,330,170,170,233,232,0.53,0.52
10,Andy Cole,2002-02-02,30.303,25985,336,173,173,233,232,0.53,0.52
10,Andy Cole,2002-03-13,30.409,26454,342,176,176,233,232,0.53,0.52
10,Andy Cole,2002-05-11,30.571,26994,348,182,182,233,232,0.53,0.52
10,Andy Cole,2002-09-15,30.919,27500,354,183,183,233,232,0.53,0.52
10,Andy Cole,2002-11-09,31.069,27928,360,184,184,233,232,0.53,0.52
10,Andy Cole,2002-12-07,31.146,28451,366,185,185,233,232,0.53,0.52
10,Andy Cole,2003-01-01,31.214,28985,372,190,190,233,232,0.53,0.52
10,Andy Cole,2003-01-29,31.291,29508,378,193,193,233,232,0.53,0.52
10,Andy Cole,2003-03-22,31.433,30008,384,193,193,233,232,0.53,0.52
10,Andy Cole,2003-05-03,31.548,30548,390,194,194,233,232,0.53,0.52
10,Andy Cole,2003-09-13,31.912,30955,396,199,199,233,232,0.53,0.52
10,Andy Cole,2003-10-25,32.027,31424,402,200,200,233,232,0.53,0.52
10,Andy Cole,2003-12-26,32.197,31803,408,200,200,233,232,0.53,0.52
10,Andy Cole,2004-02-01,32.298,32340,414,202,202,233,232,0.53,0.52
10,Andy Cole,2004-03-27,32.449,32835,420,204,204,233,232,0.53,0.52
10,Andy Cole,2004-05-01,32.545,33303,426,205,205,233,232,0.53,0.52
10,Andy Cole,2004-08-30,32.876,33843,432,209,209,233,232,0.53,0.52
10,Andy Cole,2004-11-07,33.065,34353,438,211,211,233,232,0.53,0.52
10,Andy Cole,2004-12-04,33.139,34906,444,213,213,233,232,0.53,0.52
10,Andy Cole,2005-01-05,33.227,35422,450,215,215,233,232,0.53,0.52
10,Andy Cole,2005-02-05,33.311,35925,456,217,216,233,232,0.53,0.52
10,Andy Cole,2005-04-03,33.467,36415,462,218,217,233,232,0.53,0.52
10,Andy Cole,2005-08-13,33.829,36754,468,219,218,233,232,0.53,0.52
10,Andy Cole,2005-10-16,34.004,37291,474,223,222,233,232,0.53,0.52
10,Andy Cole,2005-12-10,34.155,37793,480,226,225,233,232,0.53,0.52
10,Andy Cole,2006-01-21,34.27,38232,486,227,226,233,232,0.53,0.52
10,Andy Cole,2006-10-01,34.962,38606,492,229,228,233,232,0.53,0.52
10,Andy Cole,2006-11-11,35.075,38819,498,231,230,233,232,0.53,0.52
10,Andy Cole,2007-01-06,35.228,39052,504,233,232,233,232,0.53,0.52
10,Andy Cole,2007-02-10,35.324,39393,510,233,232,233,232,0.53,0.52
10,Andy Cole,2007-12-22,36.186,39655,516,233,232,233,232,0.53,0.52
10,Andy Cole,2008-08-27,36.868,39793,521,233,232,233,232,0.53,0.52
11,Ronaldo,1994-09-13,17.974,80,1,3,2,228,201,0.75,0.66
11,Ronaldo,1995-11-21,19.162,513,6,9,7,228,201,0.75,0.66
11,Ronaldo,1996-09-15,19.981,1029,12,14,12,228,201,0.75,0.66
11,Ronaldo,1996-10-23,20.085,1568,18,22,19,228,201,0.75,0.66
11,Ronaldo,1996-12-07,20.208,2047,24,26,23,228,201,0.75,0.66
11,Ronaldo,1997-01-30,20.356,2565,30,31,27,228,201,0.75,0.66
11,Ronaldo,1997-02-23,20.422,3103,36,35,30,228,201,0.75,0.66
11,Ronaldo,1997-03-20,20.49,3601,42,41,36,228,201,0.75,0.66
11,Ronaldo,1997-04-13,20.556,4141,48,49,42,228,201,0.75,0.66
11,Ronaldo,1997-05-14,20.641,4669,54,54,46,228,201,0.75,0.66
11,Ronaldo,1997-09-21,20.997,5209,60,59,51,228,201,0.75,0.66
11,Ronaldo,1997-10-21,21.079,5720,66,65,56,228,201,0.75,0.66
11,Ronaldo,1997-11-25,21.175,6194,72,67,57,228,201,0.75,0.66
11,Ronaldo,1998-01-11,21.303,6734,78,70,60,228,201,0.75,0.66
11,Ronaldo,1998-02-11,21.388,7267,84,72,62,228,201,0.75,0.66
11,Ronaldo,1998-03-14,21.473,7807,90,78,66,228,201,0.75,0.66
11,Ronaldo,1998-04-11,21.55,8369,96,83,70,228,201,0.75,0.66
11,Ronaldo,1998-05-10,21.629,8902,102,88,75,228,201,0.75,0.66
11,Ronaldo,1998-10-25,22.089,9407,108,92,78,228,201,0.75,0.66
11,Ronaldo,1998-12-09,22.212,9727,114,94,79,228,201,0.75,0.66
11,Ronaldo,1999-03-09,22.459,10199,120,97,81,228,201,0.75,0.66
11,Ronaldo,1999-04-25,22.587,10664,126,100,81,228,201,0.75,0.66
11,Ronaldo,1999-08-29,22.932,11114,132,105,85,228,201,0.75,0.66
11,Ronaldo,1999-11-21,23.162,11453,138,108,86,228,201,0.75,0.66
11,Ronaldo,2001-11-29,25.185,11631,144,108,86,228,201,0.75,0.66
11,Ronaldo,2002-04-04,25.53,11984,150,111,89,228,201,0.75,0.66
11,Ronaldo,2002-10-06,26.037,12392,156,117,95,228,201,0.75,0.66
11,Ronaldo,2002-11-02,26.111,12830,162,117,95,228,201,0.75,0.66
11,Ronaldo,2002-12-21,26.245,13283,168,121,99,228,201,0.75,0.66
11,Ronaldo,2003-01-26,26.344,13770,174,124,102,228,201,0.75,0.66
11,Ronaldo,2003-02-25,26.426,14289,180,127,105,228,201,0.75,0.66
11,Ronaldo,2003-03-23,26.497,14725,186,132,110,228,201,0.75,0.66
11,Ronaldo,2003-04-27,26.593,15209,192,137,115,228,201,0.75,0.66
11,Ronaldo,2003-06-15,26.727,15641,198,143,121,228,201,0.75,0.66
11,Ronaldo,2003-09-16,26.982,16167,204,150,128,228,201,0.75,0.66
11,Ronaldo,2003-10-22,27.08,16681,210,154,132,228,201,0.75,0.66
11,Ronaldo,2003-11-23,27.168,17126,216,157,135,228,201,0.75,0.66
11,Ronaldo,2003-12-14,27.225,17604,222,162,140,228,201,0.75,0.66
11,Ronaldo,2004-01-18,27.321,18103,228,165,143,228,201,0.75,0.66
11,Ronaldo,2004-02-11,27.387,18617,234,170,148,228,201,0.75,0.66
11,Ronaldo,2004-03-24,27.502,19115,240,174,151,228,201,0.75,0.66
11,Ronaldo,2004-05-08,27.625,19577,246,176,153,228,201,0.75,0.66
11,Ronaldo,2004-09-15,27.981,20024,252,179,156,228,201,0.75,0.66
11,Ronaldo,2004-10-19,28.074,20540,258,180,157,228,201,0.75,0.66
11,Ronaldo,2004-11-20,28.162,21046,264,183,160,228,201,0.75,0.66
11,Ronaldo,2005-01-05,28.287,21509,270,187,164,228,201,0.75,0.66
11,Ronaldo,2005-02-13,28.394,21966,276,190,167,228,201,0.75,0.66
11,Ronaldo,2005-03-13,28.471,22448,282,191,168,228,201,0.75,0.66
11,Ronaldo,2005-04-30,28.602,22962,288,197,174,228,201,0.75,0.66
11,Ronaldo,2005-09-10,28.966,23487,294,202,177,228,201,0.75,0.66
11,Ronaldo,2005-11-19,29.158,24005,300,207,181,228,201,0.75,0.66
11,Ronaldo,2006-02-04,29.369,24484,306,210,184,228,201,0.75,0.66
11,Ronaldo,2006-02-26,29.429,24993,312,211,185,228,201,0.75,0.66
11,Ronaldo,2006-04-01,29.522,25404,318,214,188,228,201,0.75,0.66
11,Ronaldo,2006-10-25,30.089,25641,324,215,189,228,201,0.75,0.66
11,Ronaldo,2006-12-09,30.212,26013,330,219,192,228,201,0.75,0.66
11,Ronaldo,2007-02-28,30.434,26319,336,221,194,228,201,0.75,0.66
11,Ronaldo,2007-04-15,30.56,26837,342,224,197,228,201,0.75,0.66
11,Ronaldo,2008-01-13,31.307,27333,348,228,201,228,201,0.75,0.66
11,Ronaldo,2008-02-13,31.392,27495,352,228,201,228,201,0.75,0.66
12,Clive Allen,1978-11-04,17.459,44,1,0,0,129,114,0.54,0.48
12,Clive Allen,1979-04-13,17.897,264,6,1,1,129,114,0.54,0.48
12,Clive Allen,1980-08-19,19.25,804,12,4,4,129,114,0.54,0.48
12,Clive Allen,1980-09-27,19.357,1344,18,8,7,129,114,0.54,0.48
12,Clive Allen,1980-12-06,19.548,1884,24,9,7,129,114,0.54,0.48
12,Clive Allen,1981-01-31,19.702,2424,30,12,10,129,114,0.54,0.48
12,Clive Allen,1982-05-22,21.005,2880,36,13,10,129,114,0.54,0.48
12,Clive Allen,1983-09-24,22.346,3420,42,17,14,129,114,0.54,0.48
12,Clive Allen,1984-03-03,22.787,3870,48,17,14,129,114,0.54,0.48
12,Clive Allen,1984-04-07,22.883,4410,54,22,19,129,114,0.54,0.48
12,Clive Allen,1984-05-07,22.965,4950,60,27,24,129,114,0.54,0.48
12,Clive Allen,1984-09-08,23.305,5490,66,29,26,129,114,0.54,0.48
12,Clive Allen,1984-11-07,23.469,5952,72,35,32,129,114,0.54,0.48
12,Clive Allen,1985-01-01,23.619,6446,78,36,33,129,114,0.54,0.48
12,Clive Allen,1985-12-26,24.602,6942,84,39,36,129,114,0.54,0.48
12,Clive Allen,1986-03-08,24.799,7302,90,39,36,129,114,0.54,0.48
12,Clive Allen,1986-04-26,24.934,7752,96,42,39,129,114,0.54,0.48
12,Clive Allen,1986-09-02,25.287,8292,102,49,46,129,114,0.54,0.48
12,Clive Allen,1986-10-18,25.413,8832,108,56,52,129,114,0.54,0.48
12,Clive Allen,1986-11-29,25.528,9372,114,61,57,129,114,0.54,0.48
12,Clive Allen,1987-01-01,25.618,9912,120,68,64,129,114,0.54,0.48
12,Clive Allen,1987-03-22,25.837,10452,126,71,65,129,114,0.54,0.48
12,Clive Allen,1987-04-18,25.911,10992,132,76,70,129,114,0.54,0.48
12,Clive Allen,1987-05-16,25.988,11472,138,79,73,129,114,0.54,0.48
12,Clive Allen,1987-09-05,26.294,12012,144,82,75,129,114,0.54,0.48
12,Clive Allen,1987-10-31,26.448,12418,150,83,75,129,114,0.54,0.48
12,Clive Allen,1987-12-20,26.585,12912,156,84,76,129,114,0.54,0.48
12,Clive Allen,1988-02-13,26.735,13364,162,87,79,129,114,0.54,0.48
12,Clive Allen,1988-03-12,26.812,13904,168,90,82,129,114,0.54,0.48
12,Clive Allen,1988-07-26,27.184,14300,174,91,82,129,114,0.54,0.48
12,Clive Allen,1988-09-07,27.302,14767,180,96,86,129,114,0.54,0.48
12,Clive Allen,1988-11-09,27.474,15281,186,97,87,129,114,0.54,0.48
12,Clive Allen,1989-04-12,27.896,15734,192,101,91,129,114,0.54,0.48
12,Clive Allen,1989-08-30,28.279,16226,198,103,93,129,114,0.54,0.48
12,Clive Allen,1989-11-11,28.479,16674,204,106,96,129,114,0.54,0.48
12,Clive Allen,1989-12-26,28.602,17080,210,110,99,129,114,0.54,0.48
12,Clive Allen,1990-03-17,28.824,17440,216,111,99,129,114,0.54,0.48
12,Clive Allen,1990-04-16,28.906,17760,222,112,100,129,114,0.54,0.48
12,Clive Allen,1990-09-22,29.342,18024,228,113,100,129,114,0.54,0.48
12,Clive Allen,1990-11-24,29.514,18288,234,114,101,129,114,0.54,0.48
12,Clive Allen,1991-03-05,29.791,18648,240,115,101,129,114,0.54,0.48
12,Clive Allen,1991-11-16,30.491,19052,246,119,104,129,114,0.54,0.48
12,Clive Allen,1991-12-28,30.606,19546,252,122,107,129,114,0.54,0.48
12,Clive Allen,1992-02-12,30.732,20086,258,125,110,129,114,0.54,0.48
12,Clive Allen,1992-04-04,30.875,20580,264,127,112,129,114,0.54,0.48
12,Clive Allen,1993-08-21,32.255,21089,270,127,112,129,114,0.54,0.48
12,Clive Allen,1994-02-12,32.734,21434,274,129,114,129,114,0.54,0.48
13,Diego Forlán,2002-01-29,22.7,14,1,0,0,174,156,0.5,0.45
13,Diego Forlán,2002-03-03,22.79,94,6,0,0,174,156,0.5,0.45
13,Diego Forlán,2002-03-30,22.864,390,12,0,0,174,156,0.5,0.45
13,Diego Forlán,2002-05-11,22.979,713,18,0,0,174,156,0.5,0.45
13,Diego Forlán,2002-09-03,23.294,768,24,0,0,174,156,0.5,0.45
13,Diego Forlán,2002-09-28,23.362,949,30,1,0,174,156,0.5,0.45
13,Diego Forlán,2002-10-29,23.447,1236,36,2,1,174,156,0.5,0.45
13,Diego Forlán,2002-12-01,23.537,1550,42,5,4,174,156,0.5,0.45
13,Diego Forlán,2002-12-28,23.611,1891,48,8,7,174,156,0.5,0.45
13,Diego Forlán,2003-01-26,23.691,2082,54,9,8,174,156,0.5,0.45
13,Diego Forlán,2003-03-12,23.814,2234,60,9,8,174,156,0.5,0.45
13,Diego Forlán,2003-08-23,24.263,2417,66,9,8,174,156,0.5,0.45
13,Diego Forlán,2003-10-04,24.378,2753,72,9,8,174,156,0.5,0.45
13,Diego Forlán,2003-11-09,24.476,3227,78,13,12,174,156,0.5,0.45
13,Diego Forlán,2003-12-26,24.605,3536,84,16,15,174,156,0.5,0.45
13,Diego Forlán,2004-02-28,24.78,3823,90,17,16,174,156,0.5,0.45
13,Diego Forlán,2004-08-08,25.224,4041,96,17,16,174,156,0.5,0.45
13,Diego Forlán,2004-09-22,25.347,4356,102,18,17,174,156,0.5,0.45
13,Diego Forlán,2004-10-31,25.454,4896,108,21,20,174,156,0.5,0.45
13,Diego Forlán,2004-12-12,25.569,5229,114,22,21,174,156,0.5,0.45
13,Diego Forlán,2005-01-30,25.703,5691,120,30,29,174,156,0.5,0.45
13,Diego Forlán,2005-03-06,25.799,6200,126,33,32,174,156,0.5,0.45
13,Diego Forlán,2005-04-28,25.944,6716,132,35,34,174,156,0.5,0.45
