,zip_code,latitude,longitude,city,state,county,digit
19370,44670,40.764741,-81.187875,Robertsville,OH,Stark,4
19371,44671,40.644174,-81.36525400000001,Sandyville,OH,Tuscarawas,4
19372,44672,40.920491999999996,-81.021736,Sebring,OH,Mahoning,4
19373,44675,40.495709999999995,-81.21627099999999,Sherrodsville,OH,Carroll,4
19374,44676,40.71617,-82.028231,Shreve,OH,Wayne,4
19375,44677,40.872545,-81.855266,Smithville,OH,Wayne,4
19376,44678,40.56488,-81.352352,Somerdale,OH,Tuscarawas,4
19377,44679,40.440407,-81.488516,Stillwater,OH,Tuscarawas,4
19378,44680,40.598698,-81.54988399999999,Strasburg,OH,Tuscarawas,4
19379,44681,40.473446,-81.55358100000001,Sugarcreek,OH,Tuscarawas,4
19380,44682,40.395881,-81.406883,Tuscarawas,OH,Tuscarawas,4
19381,44683,40.451788,-81.356471,Uhrichsville,OH,Tuscarawas,4
19382,44685,40.969521,-81.458185,Uniontown,OH,Summit,4
19383,44687,40.551575,-81.72841600000001,Walnut Creek,OH,Holmes,4
19384,44688,40.692071,-81.274199,Waynesburg,OH,Stark,4
19385,44689,40.657981,-81.638348,Wilmot,OH,Stark,4
19386,44690,40.616535999999996,-81.68170699999999,Winesburg,OH,Holmes,4
19387,44691,40.830698999999996,-81.895377,Wooster,OH,Wayne,4
19388,44693,40.294686,-81.183933,Deersville,OH,Harrison,4
19389,44695,40.398846,-81.175864,Bowerston,OH,Harrison,4
19390,44697,40.61829,-81.414245,Zoar,OH,Tuscarawas,4
19391,44699,40.277046,-81.26289200000001,Tippecanoe,OH,Harrison,4
19392,44701,40.782408000000004,-81.371185,Canton,OH,Stark,4
19393,44702,40.800108,-81.379535,Canton,OH,Stark,4
19394,44703,40.808808,-81.379886,Canton,OH,Stark,4
19395,44704,40.799158,-81.345934,Canton,OH,Stark,4
19396,44705,40.830092,-81.33058299999999,Canton,OH,Stark,4
19397,44706,40.741553,-81.430161,Canton,OH,Stark,4
19398,44707,40.759808,-81.350034,Canton,OH,Stark,4
19399,44708,40.825707,-81.436938,Canton,OH,Stark,4
19400,44709,40.80488,-81.387905,Canton,OH,Stark,4
19401,44710,40.789508000000005,-81.426988,Canton,OH,Stark,4
19402,44711,40.811809000000004,-81.368284,Canton,OH,Stark,4
19403,44712,40.811809000000004,-81.368284,Canton,OH,Stark,4
19404,44714,40.834457,-81.360834,Canton,OH,Stark,4
19405,44718,40.846532,-81.440791,Canton,OH,Stark,4
19406,44720,40.895607,-81.433036,Canton,OH,Stark,4
19407,44721,40.891608000000005,-81.318381,Canton,OH,Stark,4
19408,44730,40.770507,-81.26598,Canton,OH,Stark,4
19409,44735,40.811809000000004,-81.368284,Canton,OH,Stark,4
19410,44750,40.784646,-81.418943,Canton,OH,Stark,4
19411,44760,40.853958,-81.42778,Canton,OH,Stark,4
19412,44767,40.895721,-81.424552,Canton,OH,Stark,4
19413,44798,40.811809000000004,-81.368284,Canton,OH,Stark,4
19414,44799,40.811809000000004,-81.368284,Canton,OH,Stark,4
19415,44801,41.090711999999996,-83.365404,Adrian,OH,Seneca,4
19416,44802,41.054782,-83.39179200000001,Alvada,OH,Seneca,4
19417,44803,41.037511,-82.910552,Amsden,OH,Seneca,4
19418,44804,41.115906,-83.535416,Arcadia,OH,Hancock,4
19419,44805,40.826965,-82.296131,Ashland,OH,Ashland,4
19420,44807,41.077343,-82.903207,Attica,OH,Seneca,4
19421,44809,41.132816,-83.285361,Bascom,OH,Seneca,4
19422,44811,41.216488,-82.793687,Bellevue,OH,Huron,4
19423,44813,40.646184000000005,-82.481491,Bellville,OH,Richland,4
19424,44814,41.338364,-82.45991500000001,Berlin Heights,OH,Erie,4
19425,44815,41.246928999999994,-83.239806,Bettsville,OH,Seneca,4
19426,44816,41.334897999999995,-82.355035,Birmingham,OH,Erie,4
19427,44817,41.217112,-83.535075,Bloomdale,OH,Wood,4
19428,44818,41.046546,-82.96876400000001,Bloomville,OH,Seneca,4
19429,44820,40.832674,-82.973876,Bucyrus,OH,Crawford,4
19430,44822,40.587193,-82.406952,Butler,OH,Richland,4
19431,44824,41.366624,-82.785818,Castalia,OH,Erie,4
19432,44825,40.965022,-82.93669799999999,Chatfield,OH,Crawford,4
19433,44826,41.166039000000005,-82.48899999999999,Collins,OH,Huron,4
19434,44827,40.824607,-82.909054,Crestline,OH,Crawford,4
19435,44828,41.23707,-82.859705,Flat Rock,OH,Seneca,4
19436,44830,41.159551,-83.152472,Fostoria,OH,Seneca,4
19437,44833,40.746972,-82.823,Galion,OH,Crawford,4
19438,44836,41.186417999999996,-83.042327,Green Springs,OH,Seneca,4
19439,44837,41.119451,-82.564392,Greenwich,OH,Huron,4
19440,44838,40.768006,-82.24999100000001,Hayesville,OH,Ashland,4
19441,44839,41.375658,-82.538619,Huron,OH,Erie,4
19442,44840,40.78933,-82.206323,Jeromesville,OH,Ashland,4
19443,44841,41.228968,-83.310194,Kansas,OH,Seneca,4
19444,44842,40.656997,-82.236734,Loudonville,OH,Ashland,4
19445,44843,40.653256,-82.45497900000001,Lucas,OH,Richland,4
19446,44844,40.958503,-83.247403,Mc Cutchenville,OH,Wyandot,4
19447,44845,41.024204,-83.109783,Melmore,OH,Seneca,4
19448,44846,41.320775,-82.610479,Milan,OH,Erie,4
19449,44847,41.192976,-82.696315,Monroeville,OH,Huron,4
19450,44848,40.920617,-82.281695,Nankin,OH,Ashland,4
19451,44849,40.837199,-83.150116,Nevada,OH,Wyandot,4
19452,44850,41.034952000000004,-82.676973,New Haven,OH,Huron,4
19453,44851,41.124479,-82.437501,New London,OH,Huron,4
19454,44853,41.061468,-83.298986,New Riegel,OH,Seneca,4
19455,44854,40.942627,-82.841736,New Washington,OH,Crawford,4
19456,44855,41.109479,-82.58654,North Fairfield,OH,Huron,4
19457,44856,40.793372,-82.856557,North Robinson,OH,Crawford,4
19458,44857,41.204562,-82.573222,Norwalk,OH,Huron,4
19459,44859,41.011373,-82.329107,Nova,OH,Ashland,4
19460,44860,40.835677000000004,-83.102857,Oceola,OH,Crawford,4
19461,44861,41.235206,-83.15236,Old Fort,OH,Seneca,4
19462,44862,40.772874,-82.532057,Ontario,OH,Richland,4
19463,44864,40.674683,-82.308743,Perrysville,OH,Ashland,4
19464,44865,40.849371000000005,-82.57178,Plymouth,OH,Richland,4
19465,44866,40.922051,-82.19273299999999,Polk,OH,Ashland,4
19466,44867,41.146881,-82.970007,Republic,OH,Seneca,4
19467,44870,41.399128999999995,-82.724417,Sandusky,OH,Erie,4
19468,44871,41.49181,-82.647824,Sandusky,OH,Erie,4
19469,44874,40.964517,-82.388476,Savannah,OH,Ashland,4
19470,44875,40.848784,-82.571998,Shelby,OH,Richland,4
19471,44878,40.926203,-82.528622,Shiloh,OH,Richland,4
19472,44880,41.028371,-82.242915,Sullivan,OH,Ashland,4
19473,44881,40.868645,-82.875027,Sulphur Springs,OH,Crawford,4
19474,44882,40.94245,-83.192192,Sycamore,OH,Wyandot,4
19475,44883,41.12453,-83.144773,Tiffin,OH,Seneca,4
19476,44887,40.914732,-82.806099,Tiro,OH,Crawford,4
19477,44888,41.141541,-82.58892800000001,Willard,OH,Huron,4
19478,44889,41.211052,-82.417989,Wakeman,OH,Huron,4
19479,44890,41.120678000000005,-82.697369,Willard,OH,Huron,4
19480,44901,40.850833,-82.51136899999999,Mansfield,OH,Richland,4
19481,44902,40.762710999999996,-82.51189000000001,Mansfield,OH,Richland,4
19482,44903,40.80142,-82.53835600000001,Mansfield,OH,Richland,4
19483,44904,40.682415999999996,-82.528564,Mansfield,OH,Richland,4
19484,44905,40.777896000000005,-82.461347,Mansfield,OH,Richland,4
19485,44906,40.756992,-82.588394,Mansfield,OH,Richland,4
19486,44907,40.726256,-82.52284,Mansfield,OH,Richland,4
19487,44999,40.772874,-82.532057,Mansfield,OH,Richland,4
19488,45001,39.135158000000004,-84.709797,Addyston,OH,Hamilton,4
19489,45002,39.191546,-84.74237600000001,Cleves,OH,Hamilton,4
19490,45003,39.547253999999995,-84.599698,College Corner,OH,Butler,4
19491,45004,39.440956,-84.575746,Collinsville,OH,Butler,4
19492,45005,39.526049,-84.186961,Franklin,OH,Warren,4
19493,45011,39.425137,-84.472925,Hamilton,OH,Butler,4
19494,45012,39.440956,-84.575746,Hamilton,OH,Butler,4
19495,45013,39.436146,-84.618498,Hamilton,OH,Butler,4
19496,45014,39.387357,-84.49974300000001,Fairfield,OH,Butler,4
19497,45015,39.349361,-84.537563,Hamilton,OH,Butler,4
19498,45018,39.440956,-84.575746,Fairfield,OH,Butler,4
19499,45020,39.440956,-84.575746,Hamilton,OH,Butler,4
19500,45023,39.440956,-84.575746,Hamilton,OH,Butler,4
19501,45025,39.440956,-84.575746,Hamilton,OH,Butler,4
19502,45026,39.440956,-84.575746,Hamilton,OH,Butler,4
19503,45030,39.244275,-84.736254,Harrison,OH,Hamilton,4
19504,45032,39.501283,-84.006729,Harveysburg,OH,Warren,4
19505,45033,39.177259,-84.762731,Hooven,OH,Hamilton,4
19506,45034,39.357963,-84.247288,Kings Mills,OH,Warren,4
19507,45036,39.429284,-84.173507,Lebanon,OH,Warren,4
19508,45039,39.316973,-84.243763,Maineville,OH,Warren,4
19509,45040,39.397999,-84.18090600000001,Mason,OH,Warren,4
19510,45041,39.176088,-84.708517,Miamitown,OH,Hamilton,4
19511,45042,39.543446,-84.442394,Middletown,OH,Butler,4
19512,45043,39.440956,-84.575746,Middletown,OH,Butler,4
19513,45044,39.418175,-84.424549,Middletown,OH,Butler,4
19514,45050,39.448492,-84.374549,Monroe,OH,Butler,4
19515,45051,39.09646,-84.643096,Mount Saint Joseph,OH,Hamilton,4
19516,45052,39.149862,-84.750268,North Bend,OH,Hamilton,4
19517,45053,39.354853999999996,-84.77676899999999,Okeana,OH,Butler,4
19518,45054,39.458117,-84.079543,Oregonia,OH,Warren,4
19519,45055,39.451806,-84.515245,Overpeck,OH,Butler,4
19520,45056,39.479227,-84.68575,Oxford,OH,Butler,4
19521,45061,39.31235,-84.64828,Ross,OH,Butler,4
19522,45062,39.478956,-84.55119599999999,Seven Mile,OH,Butler,4
19523,45063,39.325804999999995,-84.712099,Shandon,OH,Butler,4
19524,45064,39.545634,-84.6275,Somerville,OH,Butler,4
19525,45065,39.356027000000005,-84.207204,South Lebanon,OH,Warren,4
19526,45066,39.465762,-84.14633,Springboro,OH,Warren,4
19527,45067,39.48332,-84.48989499999999,Trenton,OH,Butler,4
19528,45068,39.51812,-84.0806,Waynesville,OH,Warren,4
19529,45069,39.336058,-84.40536,West Chester,OH,Butler,4
19530,45070,39.594685999999996,-84.54682,West Elkton,OH,Preble,4
19531,45071,39.440956,-84.575746,West Chester,OH,Butler,4
19532,45073,39.440956,-84.575746,Monroe,OH,Butler,4
19533,45099,39.440956,-84.575746,Monroe,OH,Butler,4
19534,45101,38.693525,-83.740804,Aberdeen,OH,Brown,4
19535,45102,39.014823,-84.205859,Amelia,OH,Clermont,4
19536,45103,39.025905,-84.157048,Batavia,OH,Clermont,4
19537,45105,38.749779,-83.612574,Bentonville,OH,Adams,4
19538,45106,38.922008,-84.10932700000001,Bethel,OH,Clermont,4
19539,45107,39.40252,-83.894217,Blanchester,OH,Clinton,4
19540,45110,39.074262,-83.848414,Buford,OH,Highland,4
19541,45111,39.19977,-84.303075,Camp Dennison,OH,Hamilton,4
19542,45112,38.792553000000005,-84.138221,Chilo,OH,Clermont,4
19543,45113,39.398125,-83.932644,Clarksville,OH,Clinton,4
19544,45114,39.356846000000004,-83.857237,Cuba,OH,Clinton,4
19545,45115,38.823707,-83.699476,Decatur,OH,Brown,4
19546,45118,39.1748,-83.93582099999999,Fayetteville,OH,Brown,4
19547,45119,38.880632,-84.00874,Feesburg,OH,Brown,4
19548,45120,38.820683,-84.126923,Felicity,OH,Clermont,4
19549,45121,38.981336,-83.903529,Georgetown,OH,Brown,4
19550,45122,39.212920000000004,-84.10444,Goshen,OH,Clermont,4
19551,45123,39.288414,-83.583223,Greenfield,OH,Highland,4
19552,45130,38.902187,-83.982347,Hamersville,OH,Brown,4
19553,45131,38.790301,-83.966624,Higginsport,OH,Brown,4
19554,45132,39.352669,-83.602424,Highland,OH,Highland,4
19555,45133,39.169164,-83.59454000000001,Hillsboro,OH,Highland,4
19556,45135,39.270862,-83.595228,Leesburg,OH,Highland,4
19557,45138,39.416746999999994,-83.647583,Lees Creek,OH,Clinton,4
19558,45140,39.223187,-84.245103,Loveland,OH,Clermont,4
19559,45142,39.200697,-83.77754499999999,Lynchburg,OH,Highland,4
19560,45144,38.698772,-83.57435699999999,Manchester,OH,Adams,4
19561,45145,39.145697999999996,-84.007023,Marathon,OH,Clermont,4
19562,45146,39.313796,-83.796942,Martinsville,OH,Clinton,4
19563,45147,39.213739000000004,-84.300232,Miamiville,OH,Clermont,4
19564,45148,39.291345,-83.88571400000001,Midland,OH,Clinton,4
19565,45150,39.016349,-84.197778,Milford,OH,Clermont,4
19566,45152,39.342034000000005,-84.106916,Morrow,OH,Warren,4
19567,45153,38.867484999999995,-84.192222,Moscow,OH,Clermont,4
19568,45154,39.057857,-83.913915,Mount Orab,OH,Brown,4
19569,45155,39.038774,-83.750522,Mowrystown,OH,Highland,4
19570,45156,38.815645,-84.204877,Neville,OH,Clermont,4
19571,45157,38.9124,-84.206745,New Richmond,OH,Clermont,4
19572,45158,39.18779,-84.078313,Newtonsville,OH,Clermont,4
19573,45159,39.349253999999995,-83.702933,New Vienna,OH,Clinton,4
19574,45160,39.123187,-84.135023,Owensville,OH,Clermont,4
19575,45162,39.294913,-84.09249799999999,Pleasant Plain,OH,Warren,4
19576,45164,39.551413000000004,-83.788084,Port William,OH,Clinton,4
19577,45165,39.198813,-83.607858,Greenfield,OH,Highland,4
19578,45166,39.480543,-83.67719699999999,Reesville,OH,Clinton,4
19579,45167,38.758164,-83.82214599999999,Ripley,OH,Brown,4
19580,45168,38.84798,-83.767404,Russellville,OH,Brown,4
19581,45169,39.438429,-83.680807,Sabina,OH,Clinton,4
19582,45171,39.005468,-83.799563,Sardinia,OH,Brown,4
19583,45172,39.07382,-83.38530300000001,Sinking Spring,OH,Highland,4
19584,45174,39.153831,-84.329171,Terrace Park,OH,Hamilton,4
19585,45176,39.013595,-84.05040600000001,Williamsburg,OH,Clermont,4
19586,45177,39.444984999999996,-83.824424,Wilmington,OH,Clinton,4
19587,45201,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19588,45202,39.11026,-84.486142,Cincinnati,OH,Hamilton,4
19589,45203,39.10886,-84.531993,Cincinnati,OH,Hamilton,4
19590,45204,39.100159999999995,-84.58964499999999,Cincinnati,OH,Hamilton,4
19591,45205,39.11161,-84.57799399999999,Cincinnati,OH,Hamilton,4
19592,45206,39.12616,-84.482642,Cincinnati,OH,Hamilton,4
19593,45207,39.14311,-84.46884200000001,Cincinnati,OH,Hamilton,4
19594,45208,39.137859999999996,-84.43489100000001,Cincinnati,OH,Hamilton,4
19595,45209,39.154709999999994,-84.450692,Cincinnati,OH,Hamilton,4
19596,45210,39.114509999999996,-84.511093,Cincinnati,OH,Hamilton,4
19597,45211,39.158409000000006,-84.602646,Cincinnati,OH,Hamilton,4
19598,45212,39.187659000000004,-84.45434200000001,Cincinnati,OH,Hamilton,4
19599,45213,39.180214,-84.420441,Cincinnati,OH,Hamilton,4
19600,45214,39.12186,-84.55059399999999,Cincinnati,OH,Hamilton,4
19601,45215,39.214259000000006,-84.464093,Cincinnati,OH,Hamilton,4
19602,45216,39.200309000000004,-84.485893,Cincinnati,OH,Hamilton,4
19603,45217,39.166109000000006,-84.49589300000001,Cincinnati,OH,Hamilton,4
19604,45218,39.2774,-84.520544,Cincinnati,OH,Hamilton,4
19605,45219,39.12851,-84.515191,Cincinnati,OH,Hamilton,4
19606,45220,39.145559000000006,-84.520093,Cincinnati,OH,Hamilton,4
19607,45221,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19608,45222,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19609,45223,39.160002,-84.59360500000001,Cincinnati,OH,Hamilton,4
19610,45224,39.199058,-84.525094,Cincinnati,OH,Hamilton,4
19611,45225,39.144309,-84.54894399999999,Cincinnati,OH,Hamilton,4
19612,45226,39.110110999999996,-84.43088,Cincinnati,OH,Hamilton,4
19613,45227,39.159259999999996,-84.37284,Cincinnati,OH,Hamilton,4
19614,45228,39.070561,-84.417891,Cincinnati,OH,Hamilton,4
19615,45229,39.153559,-84.490043,Cincinnati,OH,Hamilton,4
19616,45230,39.071262,-84.37584,Cincinnati,OH,Hamilton,4
19617,45231,39.259325,-84.532395,Cincinnati,OH,Hamilton,4
19618,45232,39.181109,-84.51165999999999,Cincinnati,OH,Hamilton,4
19619,45233,39.110994,-84.659396,Cincinnati,OH,Hamilton,4
19620,45234,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19621,45235,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19622,45236,39.210001,-84.395046,Cincinnati,OH,Hamilton,4
19623,45237,39.190690000000004,-84.447342,Cincinnati,OH,Hamilton,4
19624,45238,39.109209,-84.610845,Cincinnati,OH,Hamilton,4
19625,45239,39.201708,-84.621296,Cincinnati,OH,Hamilton,4
19626,45240,39.284357,-84.439066,Cincinnati,OH,Hamilton,4
19627,45241,39.263837,-84.409191,Cincinnati,OH,Hamilton,4
19628,45242,39.244659000000006,-84.345489,Cincinnati,OH,Hamilton,4
19629,45243,39.18481,-84.344758,Cincinnati,OH,Hamilton,4
19630,45244,39.119102000000005,-84.350974,Cincinnati,OH,Hamilton,4
19631,45245,39.068815,-84.280171,Cincinnati,OH,Clermont,4
19632,45246,39.283858,-84.47439399999999,Cincinnati,OH,Hamilton,4
19633,45247,39.220760999999996,-84.641752,Cincinnati,OH,Hamilton,4
19634,45248,39.165158,-84.662509,Cincinnati,OH,Hamilton,4
19635,45249,39.269226,-84.330686,Cincinnati,OH,Hamilton,4
19636,45250,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19637,45251,39.267157,-84.599285,Cincinnati,OH,Hamilton,4
19638,45252,39.272557,-84.632143,Cincinnati,OH,Hamilton,4
19639,45253,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19640,45254,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19641,45255,39.058412,-84.339639,Cincinnati,OH,Hamilton,4
19642,45258,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19643,45262,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19644,45263,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19645,45264,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19646,45267,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19647,45268,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19648,45269,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19649,45270,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19650,45271,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19651,45273,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19652,45274,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19653,45275,38.946921,-83.862877,Cincinnati,OH,Brown,4
19654,45277,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19655,45280,,,Cincinnati,OH,,4
19656,45296,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19657,45298,39.166759000000006,-84.53822,Cincinnati,OH,Hamilton,4
19658,45299,39.262158,-84.509268,Cincinnati,OH,Hamilton,4
19659,45301,39.706459,-84.016233,Alpha,OH,Greene,4
19660,45302,40.407239000000004,-84.203271,Anna,OH,Shelby,4
19661,45303,40.214675,-84.653188,Ansonia,OH,Darke,4
19662,45304,40.126915000000004,-84.539928,Arcanum,OH,Darke,4
19663,45305,39.632829,-84.04998499999999,Bellbrook,OH,Greene,4
19664,45306,40.439778000000004,-84.189245,Botkins,OH,Shelby,4
19665,45307,39.575596999999995,-83.715323,Bowersville,OH,Greene,4
19666,45308,40.115737,-84.279352,Bradford,OH,Miami,4
19667,45309,39.836157,-84.330392,Brookville,OH,Montgomery,4
19668,45310,40.354106,-84.643532,Burkettsville,OH,Mercer,4
19669,45311,39.640948,-84.647001,Camden,OH,Preble,4
19670,45312,40.066567,-84.08161,Casstown,OH,Miami,4
19671,45314,39.747459,-83.759973,Cedarville,OH,Greene,4
19672,45315,39.854454,-84.340345,Clayton,OH,Montgomery,4
19673,45316,39.795971,-83.819766,Clifton,OH,Greene,4
19674,45317,40.137029,-84.046873,Conover,OH,Miami,4
19675,45318,40.124386,-84.28116700000001,Covington,OH,Miami,4
19676,45319,39.918935999999995,-83.944909,Donnelsville,OH,Clark,4
19677,45320,39.77485,-84.67488900000001,Eaton,OH,Preble,4
19678,45321,39.872177,-84.681067,Eldorado,OH,Preble,4
19679,45322,39.877005,-84.33194499999999,Englewood,OH,Montgomery,4
19680,45323,39.857966999999995,-83.933431,Enon,OH,Clark,4
19681,45324,39.728549,-84.014834,Fairborn,OH,Greene,4
19682,45325,39.781301,-84.41396999999999,Farmersville,OH,Montgomery,4
19683,45326,40.144490999999995,-84.100988,Fletcher,OH,Miami,4
19684,45327,39.747496999999996,-84.396912,Germantown,OH,Montgomery,4
19685,45328,40.114729,-84.493439,Gettysburg,OH,Darke,4
19686,45330,39.641558,-84.527613,Gratis,OH,Preble,4
19687,45331,40.156478,-84.649068,Greenville,OH,Darke,4
19688,45332,39.993964,-84.783714,Hollansburg,OH,Darke,4
19689,45333,40.248489,-84.345612,Houston,OH,Shelby,4
19690,45334,40.434921,-84.058495,Jackson Center,OH,Shelby,4
19691,45335,39.674084,-83.76670899999999,Jamestown,OH,Greene,4
19692,45336,40.441325,-84.262602,Kettlersville,OH,Shelby,4
19693,45337,39.985177,-84.399364,Laura,OH,Miami,4
19694,45338,39.780916,-84.56733100000001,Lewisburg,OH,Preble,4
19695,45339,40.005764,-84.351781,Ludlow Falls,OH,Miami,4
19696,45340,40.364305,-84.056464,Maplewood,OH,Shelby,4
19697,45341,39.878918,-84.021827,Medway,OH,Clark,4
19698,45342,39.641658,-84.27464,Miamisburg,OH,Montgomery,4
19699,45343,39.750471000000005,-84.26859300000001,Miamisburg,OH,Montgomery,4
19700,45344,39.959249,-83.986855,New Carlisle,OH,Clark,4
19701,45345,39.800056,-84.32700000000001,New Lebanon,OH,Montgomery,4
19702,45346,39.982103,-84.705736,New Madison,OH,Darke,4
19703,45347,39.783378000000006,-84.668892,New Paris,OH,Preble,4
19704,45348,40.316833,-84.633911,New Weston,OH,Darke,4
19705,45349,39.989309000000006,-83.93893299999999,North Hampton,OH,Clark,4
19706,45350,40.135426,-84.619129,North Star,OH,Darke,4
19707,45351,40.340616,-84.496342,Osgood,OH,Darke,4
19708,45352,40.050323,-84.74570600000001,Palestine,OH,Darke,4
19709,45353,40.29522,-84.03227199999999,Pemberton,OH,Shelby,4
19710,45354,39.905384999999995,-84.402785,Phillipsburg,OH,Montgomery,4
19711,45356,40.123618,-84.228811,Piqua,OH,Miami,4
19712,45358,39.987043,-84.486582,Pitsburg,OH,Darke,4
19713,45359,40.050483,-84.348699,Pleasant Hill,OH,Miami,4
19714,45360,40.330713,-84.092589,Port Jefferson,OH,Shelby,4
19715,45361,39.963491999999995,-84.414484,Potsdam,OH,Miami,4
19716,45362,40.287621,-84.637078,Rossburg,OH,Darke,4
19717,45363,40.263253000000006,-84.263227,Russia,OH,Shelby,4
19718,45365,40.293558000000004,-84.209198,Sidney,OH,Shelby,4
19719,45367,40.333611,-84.218308,Sidney,OH,Shelby,4
19720,45368,39.854349,-83.66528000000001,South Charleston,OH,Clark,4
19721,45369,39.957723,-83.61448100000001,South Vienna,OH,Clark,4
19722,45370,39.608284999999995,-84.025972,Spring Valley,OH,Greene,4
19723,45371,39.941967,-84.16626,Tipp City,OH,Miami,4
19724,45372,40.013871,-83.83325,Tremont City,OH,Clark,4
19725,45373,40.062621,-84.226398,Troy,OH,Miami,4
19726,45374,40.039970000000004,-84.229799,Troy,OH,Miami,4
19727,45377,39.889006,-84.242243,Vandalia,OH,Montgomery,4
19728,45378,39.897034999999995,-84.499044,Verona,OH,Preble,4
19729,45380,40.253040000000006,-84.523891,Versailles,OH,Darke,4
19730,45381,39.750097,-84.53759699999999,West Alexandria,OH,Preble,4
19731,45382,39.88133,-84.621617,West Manchester,OH,Preble,4
19732,45383,39.98791,-84.350107,West Milton,OH,Miami,4
19733,45384,39.712811,-83.878088,Wilberforce,OH,Greene,4
19734,45385,39.684731,-83.90813,Xenia,OH,Greene,4
19735,45387,39.760531,-83.8836,Yellow Springs,OH,Greene,4
19736,45388,40.321853000000004,-84.484466,Yorkshire,OH,Darke,4
19737,45389,40.0564,-84.025444,Christiansburg,OH,Champaign,4
19738,45390,40.211787,-84.758818,Union City,OH,Darke,4
19739,45401,39.750471000000005,-84.26859300000001,Dayton,OH,Montgomery,4
19740,45402,39.756658,-84.181639,Dayton,OH,Montgomery,4
19741,45403,39.764658000000004,-84.150738,Dayton,OH,Montgomery,4
19742,45404,39.794958,-84.163589,Dayton,OH,Montgomery,4
19743,45405,39.789857,-84.217391,Dayton,OH,Montgomery,4
19744,45406,39.782457,-84.239391,Dayton,OH,Montgomery,4
19745,45407,39.758658000000004,-84.22604100000001,Dayton,OH,Montgomery,4
19746,45408,39.730258,-84.21984599999999,Dayton,OH,Montgomery,4
19747,45409,39.723809,-84.185439,Dayton,OH,Montgomery,4
19748,45410,39.748008,-84.156938,Dayton,OH,Montgomery,4
19749,45412,39.750471000000005,-84.26859300000001,Dayton,OH,Montgomery,4
19750,45413,39.750471000000005,-84.26859300000001,Dayton,OH,Montgomery,4
19751,45414,39.805957,-84.199737,Dayton,OH,Montgomery,4
19752,45415,39.834756,-84.25229200000001,Dayton,OH,Montgomery,4
19753,45416,39.801057,-84.25779200000001,Dayton,OH,Montgomery,4
19754,45417,39.753440000000005,-84.245841,Dayton,OH,Montgomery,4
19755,45418,39.707057,-84.276891,Dayton,OH,Montgomery,4
19756,45419,39.681909000000005,-84.166388,Dayton,OH,Montgomery,4
19757,45420,39.717059000000006,-84.13417199999999,Dayton,OH,Montgomery,4
19758,45422,39.758058,-84.20009,Dayton,OH,Montgomery,4
19759,45423,39.750471000000005,-84.26859300000001,Dayton,OH,Montgomery,4
19760,45424,39.835257,-84.112288,Dayton,OH,Montgomery,4
19761,45426,39.798187,-84.321119,Dayton,OH,Montgomery,4
19762,45427,39.755506,-84.304893,Dayton,OH,Montgomery,4
19763,45428,39.746656,-84.259292,Dayton,OH,Montgomery,4
19764,45429,39.684059000000005,-84.163337,Dayton,OH,Montgomery,4
19765,45430,39.709159,-84.10483599999999,Dayton,OH,Montgomery,4
19766,45431,39.757377000000005,-84.056934,Dayton,OH,Greene,4
19767,45432,39.732309,-84.160422,Dayton,OH,Montgomery,4
19768,45433,39.798503000000004,-84.052053,Dayton,OH,Greene,4
19769,45434,39.750471000000005,-84.26859300000001,Dayton,OH,Montgomery,4
19770,45435,39.750471000000005,-84.26859300000001,Dayton,OH,Montgomery,4
19771,45437,39.750471000000005,-84.26859300000001,Dayton,OH,Montgomery,4
19772,45439,39.749308,-84.19954,Dayton,OH,Montgomery,4
19773,45440,39.675548,-84.121086,Dayton,OH,Montgomery,4
19774,45441,39.750471000000005,-84.26859300000001,Dayton,OH,Montgomery,4
19775,45448,39.750471000000005,-84.26859300000001,Dayton,OH,Montgomery,4
19776,45449,39.665109,-84.24009000000001,Dayton,OH,Montgomery,4
19777,45454,39.750471000000005,-84.26859300000001,Dayton,OH,Montgomery,4
19778,45458,39.606209,-84.169519,Dayton,OH,Montgomery,4
